FECHA_CORTE;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TELEF1;TELEF2;TELEF3;TELEF4;E_MAIL;PAGINA_WEB;CLASE;TIPO_AGENCIA;DES_SERVICIO;MODALIDAD_AUTORIZADA;REP_LEGAL;NRO_CERTIFICADO;FECHA_EXPEDICION
20260824;20600858344;Best On Xplore Journeys Sac;Box Jouerneys;CLLE;Hospital 787;787;11;;;;080101;CUSCO;CUSCO;CUSCO;956286226;;;;kaycruz@boxjouerneys.com;www.boxjourneys.com;Operador Turismo;;;;Katy Cruz Prada  ;-;
20260824;20470526379;Abercrombie & Kent Peru S.A.C.;Abercrombie & Kent;CLLE;Saphy  N° 456;456;2;;;;080101;CUSCO;CUSCO;CUSCO;4211155;;;;;;Operador Turismo;;;;Rodrigo Manuel Custodio Diez  ;-;
20260824;20566464188;Sharon Tours International S.A.C.;Sharon Tours;JR.;Huaraz;833;;;;;150105;LIMA;LIMA;BREÑA;3308420;;;;sharon_tours@hotmail.com;www.sharontoursperu.com;Minorista;;;;Munguia Rojas Yrma Noemi  ;-;
20260824;20448508855;Kollasuyo Travel E.I.R.L.;Kollasuyo Travel E.I.R.L;JR.;Santiago Giraldo;164;;;;;210101;PUNO;PUNO;PUNO;051 368642;;;;kollasuyotravel@hotmail.com;www.kollasuyotravel.com;Operador Turismo;;;;Mery Cahui Cahui  ;-;
20260824;20564327795;Minka Peru Expedition E.I.R.L.;Minka Peru Expedition;CLLE;Pumacurco N° 646;646;;;;;080101;CUSCO;CUSCO;CUSCO;974323730;;;;reservas@minkaperuexpedition.com;www.minkaperuexpedition.com;Operador Turismo;;;;Fredy Callañaupa  ;-;
20260824;20538843777;Cantuta Travel Service E.I.R.L.;Cantuta Travel;CLLE;Cantuarias;160;402;;;;150122;LIMA;LIMA;MIRAFLORES;3207809;;;;cantuta@cantutatravel.com;www.cantutatravel.com;Mayorista, Minorista, Operador Turismo;;;;Sakurai Chizuko  ;-;
20260824;20557355147;Cic Peru Travel S.A.C.;Cic Peru;CLLE;Arica;125;303;;;;150122;LIMA;LIMA;MIRAFLORES;5000140;;;;direccion@cicperu.travel;www.cicperu.travel;Mayorista;;;;Paul Teruya Higa  ;-;
20260824;20600634527;Travel New Paths S.A.C.;Travel New Paths;AV.;Comandante Espinar;203;502;;;;150122;LIMA;LIMA;MIRAFLORES;;;;;cxo@npexpeditions.com;www.npexpeditions.com;Operador Turismo;;;;Jorge Luis Salas Guevara  ;-;
20260824;10462217531;Hancco Mamani Kenny Edwin;Enjoy Peru Machupicchu;CLLE;Carmen Alto;246;;;;;080101;CUSCO;CUSCO;CUSCO;974262973;;;;enjoyperumachupicchu@gmail.com;www.enjoymachupicchu.com;Operador Turismo;;;;Hancco Mamani Kenny Edwin  ;-;
20260824;10462217159;Barrientos Quispe, Roxana;Chinkana Tours;VIA;Winpillay Bajo;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;084 788092;;;;chincanatours@hotmail.com;;Operador Turismo;;;;Roxana Barrientos Quispe  ;-;
20260824;20600361229;Asesores Kfe E.I.R.L.;Xpress Tours;CLLE;Casa Vieja;;;;;;150109;LIMA;LIMA;CIENEGUILLA;955315848;;;;cuentanos@xpresstours.pe;www.xpresstours.pe;Operador Turismo;;;;Fernandez Ozejo Carlos Felipe  ;-;
20260824;10476366505;Espinoza Otazu, Liz Julieta;Sajbak;AV.;Baja;172;A;;;;080101;CUSCO;CUSCO;CUSCO;993869425;;;;julihe.otazu@hotmail.com;;Minorista;;;;Liz Julieta Espinoza Otazu  ;-;
20260824;20490430661;Salkantay Trail Mollepata Peru Empresa Individual De Responsabilidad Limitada -;Salkantay Trail Peru;CLLE;Procuradores;366;105;;;;080101;CUSCO;CUSCO;CUSCO;242878;;;;salkantaytrailperu@hotmail.com;www.salkantaytrailperu.com;Operador Turismo;;;;Ocampo Miranda Erika  ;-;
20260824;20600224990;Corporacion Praela S.A.C.;Praela S.A.C.;AV.;Los Ruiseñores;792;201;;;;150137;LIMA;LIMA;SANTA ANITA;7447310;;;;praelasac@gmail.com;;Minorista;;;;Rivera Damian Elizabeth A  ;-;
20260824;20600201361;Incas Machupicchu Viajes Y Turismo E.I.R.L;Incas Machupicchu Viajes Y Turismo E.I.R.L;AV.;Cusco;100;201;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;949766313;;;;rocioreservas@hotmail.com;www.incasmachupicchu.com.pe;Operador Turismo;;;;Rocio Torres Montoya  ;-;
20260824;20392633601;Aremo Travel S.A.C.;Llamatrip;CLLE;Independencia;120;703;;;;150122;LIMA;LIMA;MIRAFLORES;4470855;;;;reservas@llamatrip.com;www.llamatrip.com;Operador Turismo;;;;Arellano Ayasta Marco Antonio  ;-;
20260824;20537295253;Grupo Turismo Integral E.I.R.L. - Gruturin E.I.R.L.;Tapairways;AV.;2 De Mayo;516;201;;;;150122;LIMA;LIMA;MIRAFLORES;7073538;;;;jmarangunich@tapairways.com.pe;www.tapairways.com.pe;Operador Turismo;;;;Julissa Marangunich Rachumi  ;-;
20260824;20568782977;Servicios Turisticos St S.R.L.;Sumaq Tours;JR.;Lima;374;03;;;;120101;JUNÍN;HUANCAYO;HUANCAYO;964917870;;;;info@sumaqtours.com;www.sumaqtours.com;Operador Turismo;;;;Sayda Tomaylla Gonzalez  ;-;
20260824;20478108410;All-Ways Peru Investments S.A.C.;Allroundperu;CLLE;Independencia;120;1301;;;;150122;LIMA;LIMA;MIRAFLORES;2415997;;;;info@allroundperu.com;www.allroundperu.com;Operador Turismo;;;;Peter Mikael Blomstedt  ;-;
20260824;10409112591;Abregu Ochoa, Elizabeth Gladys;Papish Tours;JR.;Arica;411;;;;;120301;JUNÍN;CHANCHAMAYO;CHANCHAMAYO;992884834;;;;papishtours@hotmail.com;;Operador Turismo;;;;Abregu Ochoa Elizabeth Gladys  ;-;
20260824;20555431512;Inversiones Moval Empresa Individual De Responsabilidad Limitada - Inversiones Moval E.I.R.L.;Inversiones Moval Empresa Individual De Responsabilidad Limitada - Inversiones Moval E.I.R.L.;JR.;Pablo Bermudez;150;9-D;;;;150101;LIMA;LIMA;LIMA;3307816;;;;resservas@movaltours.com;www.movaltours.com;Minorista, Operador Turismo;;;;Monica P. Hernandez Samanez  ;-;
20260824;20553503966;Peruvian Highlights S.A.C.;Peruvian Highlights;AV.;Arenales;1387;203;;;;150101;LIMA;LIMA;LIMA;997491537;943183687;943183687;;info@peruvianhighlights.com;www.peruvianhighlights.com;Operador Turismo;;;;Felix Alberto Levano Paipay  ;-;
20260824;10445508646;Saldaña Yacila, Marisol;De Viaje.Pe;VIA;-;;;;;;150123;LIMA;LIMA;PACHACAMAC;6710841;;;;agencia.deviaje.pe@gmail.com;www.deviaje.pe;Minorista;;;;Saldaña Yacila Marisol  ;-;
20260824;10421870301;Carrillo Vasquez, Wendy;Travel & Plus;CLLE;Simon Bolivar;161;A5;;;;150122;LIMA;LIMA;MIRAFLORES;991198878;;;;wendy@travelandplus.com;www.travelandplus.com;Mayorista, Minorista, Operador Turismo;;;;Wendy Carrillo  ;-;
20260824;20600388577;Blue Commerce S.A.C.;Blue Commerce S.A.C.;AV.;Javier Prado Este Block B;4921;9;;;;150114;LIMA;LIMA;LA MOLINA;4364518;;;;tranfhotel@tranfhotel.com;www.tranfhotel.com;Mayorista, Minorista, Operador Turismo;;;;Norma Maria Plasencia Contreras  ;-;
20260824;20492700623;Representaciones Turisticas Skc S.A.;Solways Peru;CLLE;Cantuarias;160;804;;;;150122;LIMA;LIMA;MIRAFLORES;2034360;;;;adrian.bravo@solways.com.pe;www.solways.com;Mayorista;;;;Adrian Alejandro Bravo  ;-;
20260824;20600596285;Premium Gold Perú Sociedad Anonima Cerrada - Premium Gold Perú S.A.C.;Premium Gold Perú;CLLE;Cantuarias;160;305;;;;150122;LIMA;LIMA;MIRAFLORES;3468513;;;;gerencia@premiumgold.com.pe;www.premiumgold.com.pe;Minorista, Operador Turismo;;;;Dominguez Avila Hugo Leonardo  ;-;
20260824;20564490190;Peru Fantastic Travel E.I.R.L;Peru Fantastic Travel;PO.;Panes;123;304;;;;080101;CUSCO;CUSCO;CUSCO;084 775077;;;;perufantastictravel@gmail.com.pe;www.perufantastictravel.com;Operador Turismo;;;;Jenny Roque Huillca  ;-;
20260824;10403711395;Gutierrez Heredia, Bertune Cristian;Bertoni Tour;CLLE;Aa.Hh Alberto Tataje Mz. C Lt. 08;;;;;;110505;ICA;PISCO;PARACAS;535767;;;;;;Operador Turismo;;;;Gutierrez Heredia Bertune Cristian  ;-;
20260824;20477723111;Carisma Viajes Peru S.A.C.;Carisma Viajes Peru;CLLE;Libertad;114;306;;;;150122;LIMA;LIMA;MIRAFLORES;4467008;;;;pcordero@carismaperu.com;www.carismaperu.com;Mayorista;;;;Jose Patricio Cordero Romero  ;-;
20260824;20564501906;Traveland Ventas Y Servicios Multiples E.I.R.L.;Traveland Ventas Y Servicios Multiples E.I.R.L.;CLLE;Prolongacion Jose Olaya A-8;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;;;;Operador Turismo;;;;Helvio Mamani Puma  ;-;
20260824;20507847626;Ctm Tours S.A.C.;Ctm Tours;AV.;Sol N°817-A;;;;;;080101;CUSCO;CUSCO;CUSCO;2121055;;;;;www.ctmtours.com;Mayorista;;;;Jonathan Ruiz  ;-;
20260824;20490251228;Z & M Tours Eirl;Z & M Tours Eirl;AV.;Urb. San Benito A-8 Los Angeles;8;;;;;080101;CUSCO;CUSCO;CUSCO;633407;;;;agenciazmtours@gmail.com;www.machupicchuhqtravel.com;Minorista;;;;Zenaida  Ipenze Barazorda  ;-;
20260824;20600128877;Ausangate Mountain & Adventure Eirl;Ausangate Mountain & Adventure Eirl;CLLE;Calle Chaparro N° 291;291;;;;;080101;CUSCO;CUSCO;CUSCO;984169288;;;;;;Minorista;;;;Florencio Ccañihua Mamani  ;-;
20260824;20533789600;Agencia De Viajes Y Turismo Ecoice Peru Sac;Ecoice Peru;JR.;Agustin Mejia;100;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;958032249;;;;info@ecoice-peru.com;www.ecoice-peru.com;Operador Turismo;;;;Quito Paucar Orlando Oscar  ;-;
20260824;20566526558;Alianza Travel S.A.C.;-;CLLE;Monseñor Pedro Villar;127;501;;;;150136;LIMA;LIMA;SAN MIGUEL;5620717;;;;cotizaciones@alianzaperutravel.com;www.alianzatravelperu.com;Mayorista, Operador Turismo;;;;Marlene Del Pilar Jimenez Lucumi  ;-;
20260824;10439742815;Huallpa Bueno, Fredy Cristhian;Pacha Andean Walkers;PJ.;San Martin;460;204;;;;020101;ÁNCASH;HUARAZ;HUARAZ;975096611;;;;cristhianfhb@gmail.com;;Operador Turismo;;;;-  ;-;
20260824;20563867346;Machupicchu Andino Travel E.I.R.L.;Machupicchu Andino Travel;CLLE;Ahuacpinta;599;;;;;080101;CUSCO;CUSCO;CUSCO;221454;;;;machupicchuandinotravel@hotmail.com;;Operador Turismo;;;;Zamata Alviz Yony Julieta  ;-;
20260824;20501394417;Agencia D Viajes Y Turismo Contactus Sac;-;AV.;Larco;123;A- 2° PISO;;;;150122;LIMA;LIMA;MIRAFLORES;44800100;;;;viajes@contactus.com.pe;www.contactus.com.pe;Mayorista, Minorista, Operador Turismo;;;;Toledo Salazar De Linares Luzmila  ;-;
20260824;20563433184;Carnat S.A.C.;Alternativeperu.Org;AV.;La Fontana;458;2058;;;;150114;LIMA;LIMA;LA MOLINA;3492936;;;;info@alternativeperu.org;www.alternativeperu.org;Minorista;;;;Carlos Enrique Zamalloa Nalvarte  ;-;
20260824;20491105888;Aguila Travel Peru S.R.L.;Aguila Travel Peru;VIA;A.P.V. Sol De America I-5;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;084 244545;;;;reservas@aguilatravelperu.com;www.aguilatravelperu.com;Operador Turismo;;;;Doris Carpio Solano  ;-;
20260824;20523153791;Mundo Escondido Peru E.I.R.L.;Peru Escondido;CLLE;Cantuarias;140;210;;;;150122;LIMA;LIMA;MIRAFLORES;7378125;;;;mundoescondidoperu@hotmail.com;www.mundoescondidoperu.com.pe;Minorista;;;;Mimbela Pachas Cintia Vanessa  ;-;
20260824;20563285649;Pame Tours Service E.I.R.L.;Pame Tours;VIA;-;;;;;;150142;LIMA;LIMA;VILLA EL SALVADOR;3608652;993878064;993878064;;pametours@hotmail.com;www.pametours.com;Operador Turismo;;;;Bendezu Santalla Jose Luis  ;-;
20260824;20600440471;Aeroviajes Mundo S.A.C.;Aeroviajes Mundo;AV.;Camino Real;456;C-68;;;;150131;LIMA;LIMA;SAN ISIDRO;4222504;;;;aeroviajesmundo@gmail.com;;Minorista, Operador Turismo;;;;Luisa E. Arambulo  ;-;
20260824;20563715597;K & K Travel S.A.C.;-;CLLE;Perez Aranibar;164;202;;;;150141;LIMA;LIMA;SURQUILLO;984228828;;;;elizabeth.kunigami@kyktravel.com;;Minorista;;;;Rocio Raquel Ramirez Espinoza  ;-;
20260824;20490990021;Faba Imperial Sac;Sierra  Tours;PQ.;Limacpampa Chico - 400;400;;;;;080101;CUSCO;CUSCO;CUSCO;983026494;;;;info-peru@sierratours.eu;www.sierratours.eu;Operador Turismo;;;;Acdie Sierra Sotomayor  ;-;
20260824;20562875663;Vc Viajes S.A.C.;-;AV.;Comandante Espinar;258;;;;;150122;LIMA;LIMA;MIRAFLORES;2437802;;;;nabugattas@atipaxperu.com;;Minorista;;;;Abugattas Saba Nicolas Ricardo  ;-;
20260824;20564342590;Kawsaypaq E.I.R.L.;Peru Cultural Journeys;PZA.;Plaza Constitucion 333;333;;;;;080405;CUSCO;CALCA;PISAC;956292212;203062;203062;;info@pisacinn.com;www.kawsaypaq.com;Operador Turismo;;;;Edgar Roman Vizcarra Noriega  ;-;
20260824;20548125317;Servicios E Inversiones Turisticas Peru S.A.C.;Servintur Peru Sac;VIA;-;;;;;;150135;LIMA;LIMA;SAN MARTÍN DE PORRES;4840607;;;;;;Mayorista, Operador Turismo;;;;Edith Catalina Cristobal Sanchez  ;-;
20260824;20568684029;Empresa De Turismo Del Centro Del Peru Sociedad Comercial De Responsabilidad Limitada;Empresa De Turismo Del Centro Del Peru Sociedad Comercial De Responsabilidad Limitada;JR.;Moquegua;615;;;;;120701;JUNÍN;TARMA;TARMA;317012;;;;turismocentrotours@hotmail.com;;Operador Turismo;;;;Ramos Valenzuela Elvir Ronald  ;-;
20260824;20563302080;Corporate International Partners Sociedad Anonima Cerrada;Mundo Representaciones;AV.;Benavides;3866;;;;;070102;CALLAO;PROV. CONST. DEL CALLAO;BELLAVISTA;945375852;;;;informes@mundovacaciones.com.pe;;Mayorista, Minorista;;;;Alexander Abusabal Forsyth  ;-;
20260824;20564092208;Cusco Magico Viajes Y Turismo  E.I.R.L.;Cusco Magico Viajes Y Turismo;JR.;Gregorio Apaza;;;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;967740606;;;;info@cuscomagicotours.com;www.cuscomagicotours.com/;Operador Turismo;;;;Haydee Rocio Velasco Huaman  ;-;
20260824;20544923162;Aruba Travel S.A.C.;Aruba Travel S.A.C.;AV.;España;632;A;;;;150105;LIMA;LIMA;BREÑA;3320886;;;;aruba.travel23@hotmail.com;www.arubatravel.com.pe;Minorista;;;;Mirna Milagros Uceda Luza  ;-;
20260824;20510644965;Vamos Expeditions S.A.C.;Vamos Expeditions;VIA;Urbanizacion Lucrepata D-10;11;;;;;080101;CUSCO;CUSCO;CUSCO;245110;;;;;www.vamosexpeditions.com;Operador Turismo;;;;Diaz Silva Frola Daniel Antonio  ;-;
20260824;20564472299;Kukulis Travel Agenci  Qosqo Peru E.I.R.L;Kukulis Travel Agenci  Qosqo Peru E.I.R.L;PRLG;San Luis B-3;3;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;231215;;;;alvaroruben@hotmail.com;www.kukulis travelperu.com;Operador Turismo;;;;Genaro Ruben Campos Ortiz  ;-;
20260824;20564395529;Green Peru Adventures E.I.R.L.;Green Peru Adventures E.I.R.L.;CLLE;Triunfo;392;208;;;;080101;CUSCO;CUSCO;CUSCO;084 252003;;;;info@greenperuadventures.com;www.greenperuadventures.com;Minorista;;;;Roland Leonardo Gamboa  ;-;
20260824;20600250591;Mallku Travel Agency Sociedad Anonima Cerrada;Mallku Travel;AV.;Alcazar;450;;;;;150128;LIMA;LIMA;RÍMAC;6375735;;;;mallkutraveling@gmail.com;www.mallkutravel.com;Minorista;;;;Duran Masias Susan  ;-;
20260824;20557320513;Jz World Travels S.A.C.;Jz World Travels S.A.C.;JR.;Carlos Augusto Salaverry;3745;;;;;150117;LIMA;LIMA;LOS OLIVOS;5225481;;;;;jzworldtravels@gmail.com;Minorista;;;;Zavala Mosilot Jinner Angel  ;-;
20260824;20563039109;Wayra Peru Turismo S.A.C.;Wayra Peru Turismo S.A.C.;AV.;Antunez De Mayolo;1180;19-B;;;;150117;LIMA;LIMA;LOS OLIVOS;5213522;;;;wayraperuturismo@gmail.com;;Minorista;;;;Lezcano Arana De Tanaka Flor De Maria  ;-;
20260824;20550238676;Walter Peru Tours Eirl;Walter Peru Tours Eirl;AV.;Faucett Cuadra 30;;109-B;;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;5755026;;;;walterperutours@hotmail.com;;Minorista;;;;Fabiana Llacma Ssrmiento  ;-;
20260824;20563551462;Mebari Tours & Travel Empresa Individual De Responsabilidad Limitada- Mebari Tours & Travel E.I.R.L.;Mebari Tours & Travel;CLLE;Yen Escobedo Garro;577;;;;;150135;LIMA;LIMA;SAN MARTÍN DE PORRES;996195787;;;;mebaritoursytravel@yahoo.com;;Operador Turismo;;;;Melissa Magally Barinotto Betetta  ;-;
20260824;20564410005;Machupicchu Travel Service E.I.R.L.;Machupicchu Travel Service E.I.R.L.;AV.;El Sol;814;118;;;;080101;CUSCO;CUSCO;CUSCO;;;;;jflr2005@yahoo.es;;Mayorista, Minorista, Operador Turismo;;;;Maria Antonieta Estrada Perez  ;-;
20260824;20563669382;Multidestinos Viajes S.A.C.;Multidestinos Vacaciones;AV.;Larco;345;100;;;;150122;LIMA;LIMA;MIRAFLORES;2413262;;;;info@multidestinos.pe;www.multidestinos.pe;Minorista;;;;Moises Loayza Huamani  ;-;
20260824;20565686543;Persa Traveling & Tours Sac;Persa Traveling;CLLE;Esperanza;184;43;;;;150122;LIMA;LIMA;MIRAFLORES;2430008;;;;gerencia@persatraveling.com;www.persatraveling.com;Minorista;;;;Ana Ines Pereyra Sahuarico  ;-;
20260824;20490676318;South America Tours Inversiones Empresa Individual De Responsabilidad Limitada-S;South America Tours Inversiones;VIA;Urb. Coovisec B-07;;;;;;080108;CUSCO;CUSCO;WANCHAQ;984246063;;;;yuliana@southamericaperutours.com;www.sothanericaperutours.com;Operador Turismo;;;;Ortiz Huaman Yuliana Guillermina  ;-;
20260824;20458632716;Nievesa Tours S.A.C.;Nievesa Tours Sac;CLLE;Cantuarias;270;205;;;;150122;LIMA;LIMA;MIRAFLORES;4459743;;;;nievesa2tours@infonegocio.net.pe;www.nievesatours.com;Minorista, Operador Turismo;;;;Zenobia Caceres Neyra  ;-;
20260824;20490607189;Archaeology And Birding Cusco Sociedad Anonima Cerrada-A. Bird. Cusco S.A.C.;Archeology And Birding Cusco;VIA;Urb. Quispicanchi Mza A- Lt. 4-5;;;;;;080101;CUSCO;CUSCO;CUSCO;084 437420;;;;archaeology-birding-cusco@hotmail.com;www.juancardenasperu.com;Minorista;;;;Cardenas Carrasco Juan  ;-;
20260824;20564242455;Lula Tours E.I.R.L.;Lula Tours E.I.R.L.;CLLE;Garcilaso;260;;;;;080101;CUSCO;CUSCO;CUSCO;084 232818;;;;lulatoursperu@gmail.com;www.lulatours.com;Operador Turismo;;;;Hernan Calloquispe Loaiza  ;-;
20260824;20556708119;Caravan Peruvian Tours S.A.C. - Caravan Tours;Caravan Tours;AV.;Union;;;;;;150118;LIMA;LIMA;LURIGANCHO;6618190;;;;contacto@caravanperu.com;www.caravanperu.com;Operador Turismo;;;;Alberto Carlos Aquino Damiano  ;-;
20260824;20566019702;Beatricci Travel Sociedad Anonima Cerrada - Beatricci Travel S.A.C.;Beatricci Travel;CLLE;Libertad;497;202;;;;150122;LIMA;LIMA;MIRAFLORES;4475394;;;;reservas@beatriccitravel.com;www.beatriccitravel.com;Minorista;;;;Carol Luciana Chirinos Chirinos  ;-;
20260824;20564367151;Empresa Turistica Destinos Cusco Peru  E.I.R.L.;Destinos Travel Tours;CLLE;Calle Pumacurco N° 635;;;;;;080101;CUSCO;CUSCO;CUSCO;223096;;;;;;Minorista, Operador Turismo;;;;Felixa Amanda N. Bayona Aragon  ;-;
20260824;20562720546;World Wide Travel Perú S.R.L.;-;CLLE;Cantuarias;140;206;;;;150122;LIMA;LIMA;MIRAFLORES;4468292;;;;franciskarla@worldtravelperu.com;;Minorista, Operador Turismo;;;;Francis Karla Miuguay P  ;-;
20260824;20564451372;Aviles Tours E.I.R.L.;Aviles Tours;VIA;Apv. Primero De Mayo C-1;;;;;;080101;CUSCO;CUSCO;CUSCO;084 253513;;;;avilestoursperu@gmail.com;www.info@avilestours.com;Operador Turismo;;;;Leslie C. Challco Gayona De Avila  ;-;
20260824;20564118959;Inkas Paradise Tour Operator Eirl;Inkas Paradise Tour Operator Eirl;CLLE;Choquechaca;152;1;;;;080101;CUSCO;CUSCO;CUSCO;985035567;;;;;inkas-paradise@hotmail.com;Operador Turismo;;;;Angie Perez Castilla  ;-;
20260824;10458567455;Quispe Veria Zayhury Zarath;Zayu Cusco Travel;CLLE;Huaynapata;207;;;;;080101;CUSCO;CUSCO;CUSCO;984571290;;;;zayu_travel@hotmail.com;;Operador Turismo;;;;Quispe Veria Zayhury Zarath  ;-;
20260824;20600369076;Outdoor Peru Explorer S.A.C;Outdoor Peru Explorer S.A.C;VIA;Urb. Larapa Grande  H;8;4;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;957842651;;;;outdoorperuexplorer@gmail.com;;Operador Turismo;;;;Joe Ricardo Gamarra  ;-;
20260824;20557295144;Sbp Travel S.A.C.;Sbp Travel;CLLE;Domingo Sarmiento;364;;;;;150128;LIMA;LIMA;RÍMAC;2653784;;;;informes@gruposbp.com;www.gruposbp.com;Operador Turismo;;;;Rosalina Calderon Cirilo  ;-;
20260824;20600362781;Miraflores Travel Express E.I.R.L.;-;CLLE;Colon;230;;;;;150122;LIMA;LIMA;MIRAFLORES;2004130;;;;rosatravelnet@hotmail.com;;Minorista;;;;Rosa Elvira Carrasco Ramirez  ;-;
20260824;20544623282;One Guide Peru S.A.C;Outsidde Hotels & Tours;CLLE;Alcanfores;267;209;;;;150122;LIMA;LIMA;MIRAFLORES;4464062;;;;;;Operador Turismo;;;;Ramos Espinoza Daniel Guido  ;-;
20260824;20564273849;Mara Travels E.I.R.L.;Mara Travels;VIA;A.P.V. Agua Buena K-5;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;084 232411;;;;maratravels@hotmail.com;www.maratravels.com.pe;Operador Turismo;;;;Maria Luisa Zapata Quispe  ;-;
20260824;20600795482;Papi´S Treks  E.I.R.L;Papi´S  Treks;VIA;Urb.Santa Rosa Pasaje.Los Cedros N° 228 Int. H-1;228;;;;;080108;CUSCO;CUSCO;WANCHAQ;953727671;;;;info.papistreks@gmail.com;www.papistreck.com;Operador Turismo;;;;Michael Lazo Gamarra  ;-;
20260824;10238426265;Boza Murillo, Angela Lourdes;Jampuyqui Tours Agencia De Viajes Y Servicios;VIA;A.P.V. Santa Rosa P-5;;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;084 276503;;;;jampuyquiviajesyturismo@hotmail.com;;Operador Turismo;;;;Angela Lourdes Boza Murillo  ;-;
20260824;20548284628;Vacaciones Y Negocios Sociedad Anonima Cerrada - Vacaciones Y Negocios S.A.C.;-;AV.;Abancay;325;220-A;;;;150101;LIMA;LIMA;LIMA;955533282;;;;ganorga@vacacionesynegociosperu.com;www.vacacionesynegociosperu.com;Minorista;;;;Graciela Añorga Durán  ;-;
20260824;20552739010;Escape Peru Sac;Escape Peru Sac;CLLE;Mariano Melgar;;;;;;070104;CALLAO;PROV. CONST. DEL CALLAO;LA PERLA;4984607;;;;;www.escapeperu.com;Operador Turismo;;;;-  ;-;
20260824;20600779754;Corporacion Peru Travel Explorer Sac;Corporacion Peru Travel Explorer Sac;AV.;El Sol;166;;;;;080101;CUSCO;CUSCO;CUSCO;949481110;;;;;cusco_peruviajes@hotmail.com;Operador Turismo;;;;Adrian Puma Puma  ;-;
20260824;20491192241;Apu Cusco Travel S.A.C;Apu Cusco Travel;BL.;A;406;;;;;080108;CUSCO;CUSCO;WANCHAQ;084 232978;;;;apucuscotravel@outlook.com;www.apucuscotravel.com;Operador Turismo;;;;-  ;-;
20260824;20600772202;Inca´S Discovery & Eco Lodge Sac;Inca´S Discovery & Eco Lodge Sac;VIA;Urb. Micaela Bastidas L-C;7;;;;;080101;CUSCO;CUSCO;CUSCO;967703911;;;;;www.incasdiscovery.com;Operador Turismo;;;;Johanna Pancorbo Roman  ;-;
20260824;20600795814;Iandeantours  Srl;Iandeantours;CLLE;Alabado N° 539;539;;;;;080101;CUSCO;CUSCO;CUSCO;984697744;984326681;984326681;;iandeantours@gmail.com;www.iandeantours.com;Operador Turismo;;;;-  ;-;
20260824;20564443868;Seri Travel Peru Empresa Individual De Responsabilidad Limitada;Seri Travel Peru Empresa Individual De Responsabilidad Limitada;CLLE;Urb Ttio  Pje. Alfonso Ugarte N° C1-21;;;;;;080108;CUSCO;CUSCO;WANCHAQ;262980;;;;;;Operador Turismo;;;;Nilo Edgar Zambrano Saire  ;-;
20260824;20600220811;Travel Expert Peru Sociedad Anonima Cerrada;Travel Expert Peru Sociedad Anonima Cerrada;AV.;Calle Matara;437;B;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;788953;;;;;;Operador Turismo;;;;-  ;-;
20260824;20600236327;Andean Adysseys;Andean Adysseys;CLLE;Santa Teresa N°375;375;;;;;080101;CUSCO;CUSCO;CUSCO;235460;;;;tours@ecoparkersperu.com;www.ecopackerstravel.com;Minorista;;;;Eric Morillas Summers  ;-;
20260824;20515813854;Mundo Natural Travel Tours Sociedad Anonima Cerrada;Viajes Mundo Natural;PRLG;Huanuco;2294;;;;;150115;LIMA;LIMA;LA VICTORIA;3251494;;;;viajesmundonatural@gmail.com;;Minorista;;;;Campos Felix Melany Del Pilar  ;-;
20260824;20600054334;Pachamama Travel S.A.C;Pachamama Travel S.A.C;CLLE;Garcilaso;265;2 NIVEL OF.7;;;;080101;CUSCO;CUSCO;CUSCO;437547;;;;;www.pmexplores.com;Operador Turismo;;;;Sonia Oros Huillca  ;-;
20260824;20526906099;Making´N Cusco Sociedad Comercial De Res;Makin´G Cusco;PJ.;Los Lirios 1ra Etapa-Mariscal Gamarra 7-C;7;;;;;080101;CUSCO;CUSCO;CUSCO;232606;;;;makingcusco@hotmail.com;;Operador Turismo;;;;Reina Rosario Quispe Mercado  ;-;
20260824;20600079671;Agencia De Viajes Y Turismo Cusco Destino E.I.R.L;Agencia De Viajes Y Turismo Cusco Destino E.I.R.L;CLLE;Calle Plateros;326;;;;;080101;CUSCO;CUSCO;CUSCO;984338861;;;;;;Operador Turismo;;;;Alicia Paucar Gonzales  ;-;
20260824;20600354982;Kataleya Reps;Kataleya Reps S.R.L.;AV.;Benavides;347;56;;;;150122;LIMA;LIMA;MIRAFLORES;6832380;;;;reservas@kataleyareps.com;www.kataleyareps.com;Mayorista;;;;Silvia Hellen Castro Arevalo  ;-;
